Akun,Tweet,Label,Tweet_Tokens,Compound_Score,Sentiments,Subjectivity,Polarity,Analysis
https://twitter.com/leeprintemps,rill srimulat sama keramat doang yang bahasa jawanya acceptable di telingaku wkwkwk aku ga sebanyak itu sih nonton film indo yang bikin gatel tu kkn di desa penari sama waktu maghrib eughhhh,negatif,rill srimulat keramat doang bahasa jawanya acceptable telinga wkwkwk ga sih nonton film indo bikin gatel tu kkn desa tari maghrib eughhhh,0.3182,positif,0.0,0.0,netral
https://twitter.com/dianacalaca,moviemenfes yap sepakat hal pertama yang aku tangkep waktu nonton trailernya ternyata film ini masalahnya masih satu genre sama kkn di desa penari heran,negatif,moviemenfes yap sepakat tangkep nonton trailer film genre kkn desa tari heran,0.0,netral,0.0,0.0,netral
https://twitter.com/russhaman,habisnontonfilm ini ngambil dari thread twitternya si simple man juga kan sama kaya kkn desa penari,netral,habisnontonfilm ngambil thread twitternya si simple man kaya kkn desa tari,0.0,netral,0.35714285714285715,0.0,netral
https://twitter.com/owhispbabe,moviemenfes riil apalagi kalo penggunaan bahasanya ke orang yg lebih tua ga cocok bisa bisanya bilang suwun mbah ke orang yg lebih tuaaa di film kkn di desa penari,negatif,moviemenfes riil kalo guna bahasa orang yg tua ga cocok bisa bilang suwun mbah orang yg tuaaa film kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/iambest_unknown,ugm fess kkn desa penari,netral,ugm fess kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/chanileus,ada yang bisa jokiin teks kritik film kkn desa penari due minggu ini zonaba zonauang,netral,jokiin teks kritik film kkn desa tari due minggu zonaba zonauang,0.0,netral,0.375,-0.125,negatif
https://twitter.com/yourbasicperson,ugm fess kkn desa penari,netral,ugm fess kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/gendhisjawen,ugm fess kkn desa penari,netral,ugm fess kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/Rahmahhhaha,worldtiputipu desa penari aj tutup mata,negatif,worldtiputipu desa tari aj tutup mata,0.0,netral,0.0,0.0,netral
https://twitter.com/OfcCelebrities,aghniny haque main film kajiman iblis terkejam penagih janji ulang kesuksesan kkn di desa penari celebritiesdotid infocelebterkini https t co xqjtsfkjxe,positif,aghniny haque main film kajiman iblis kejam tagih janji ulang sukses kkn desa tari celebritiesdotid infocelebterkini https co xqjtsfkjxe,0.0,netral,0.3333333333333333,0.16666666666666666,positif
https://twitter.com/mapaybandungcom,lebih seram dari kkn di desa penari inilah sinopsis film sewu dino tayang pada lebaran ti https t co tvyomxh ,positif,seram kkn desa tari sinopsis film sewu dino tayang lebaran ti https co tvyomxh,0.0,netral,0.0,0.0,netral
https://twitter.com/Desa2022,film yang tak kalah bagusnya seperti kkn di desa penari https t co s whpanm z,positif,film kalah bagus kkn desa tari https co whpanm z,0.0,netral,0.0,0.0,netral
https://twitter.com/mwcepetlulus,ih jadi pgn baca threadnyaaa aku tuh udah baca pas itu cuman kek skip krn aku lebih suka cerita kkn desa penari relate dg kondisiku yg anak mahasiswa sooo lets go mencari threat sewu dino dan membacanyaa,negatif,ih pgn baca threadnyaaa tuh udah baca pas cuman kek skip krn suka cerita kkn desa tari relate dg kondisi yg anak mahasiswa sooo lets go cari threat sewu dino membacanyaa,-0.5267,negatif,0.0,0.0,netral
https://twitter.com/geminitrashed,kapok nonton kkn desa penari bhs jawanya ga mantep,negatif,kapok nonton kkn desa tari bhs jawanya ga mantep,0.0,netral,0.0,0.0,netral
https://twitter.com/Desa2022,badarawuhi lebih baik kamu gak usah ikut ikutan dikutip dari film kkn di desa penari https t co eronygrpdc,netral,badarawuhi gak ikut kutip film kkn desa tari https co eronygrpdc,0.0,netral,0.0,0.0,netral
https://twitter.com/miladytale,capriccinos ini yang horor kayak kkn di desa penari itu ya,netral,capriccinos horor kayak kkn desa tari ya,0.0,netral,0.0,0.0,netral
https://twitter.com/typagerl,rey listic jaya jaya jaya selalu yah couple kkn desa penari irl ayu bima,positif,rey listic jaya jaya jaya yah couple kkn desa tari irl ayu bima,0.0,netral,0.0,0.0,netral
https://twitter.com/Desa2022,rekor film kkn tembus jt tayangan hanya dalam malam https t co eronygrpdc,netral,rekor film kkn tembus jt tayang malam https co eronygrpdc,0.2263,positif,0.0,0.0,netral
https://twitter.com/Kopibastiii,film kkn desa penari bahasa jawanya juga maksa banget liat trailernya sewu dino bahasanya juga campur campur dan maksain,negatif,film kkn desa tari bahasa jawanya maksa banget liat trailer sewu dino bahasa campur campur maksain,0.0,netral,0.0,0.0,netral
https://twitter.com/Desa2022,film kkn menjadi film paling laris di industri perfilman dengan mengambil genre horor https t co nyioqarhhl,netral,film kkn film laris industri film ambil genre horor https co nyioqarhhl,0.0,netral,0.0,0.0,netral
https://twitter.com/Itochimsy_lbs_2,moviemenfes kkn desa penari ada didmn adegan si nur yg mau mandi trus di ganggu sama si doi malemnya aku juga diganggu sama si doi,netral,moviemenfes kkn desa tari didmn adegan si nur yg mandi trus ganggu si doi malemnya ganggu si doi,0.0,netral,0.0,0.0,netral
https://twitter.com/Desa2022,kisah kkn di desa penari di ambil dari kisah nyata mahasiswa yang sedang kkn di pedesaan tonton di sini https t co nyioqarhhl,netral,kisah kkn desa tari ambil kisah nyata mahasiswa kkn desa tonton https co nyioqarhhl,0.0,netral,0.0,0.0,netral
https://twitter.com/SidikAmsori_86,jokoanwar lebih horor drpd kkn desa penari ,positif,jokoanwar horor drpd kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/Desa2022,asal usul badarawuhi di film kkn di desa penari yang doyan wik wik,netral,usul badarawuhi film kkn desa tari doyan wik wik,0.0,netral,0.0,0.0,netral
https://twitter.com/abcdefghicaa1,mnurhanif sosmedkeras aku mimpiin uler gegara abis nonton film anaconda sama kkn desa penari,netral,mnurhanif sosmedkeras mimpiin uler gegara abis nonton film anaconda kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/Desa2022,movie kkn di desa penari full movie https t co nyioqarhhl jangan lupa like share follow,netral,movie kkn desa tari full movie https co nyioqarhhl lupa like share follow,0.5719,positif,0.55,0.35,positif
https://twitter.com/dheeenoo,freshteaaaa prokernya ntar gak serem kek di desa penari nder,netral,freshteaaaa prokernya ntar gak rem kek desa tari nder,0.0,netral,0.0,0.0,netral
https://twitter.com/rinalupa,film indo please just once kalo judulnya jawa temanya jawa can yall hire aktor jawa asli kkn desa penari udah bikin trauma jgn sampe sewu dino lagi,negatif,film indo please kalo judul jawa tema jawa yall hire aktor jawa asli kkn desa tari udah bikin trauma jgn sampe sewu dino,-0.128,negatif,0.0,0.0,netral
https://twitter.com/DanangNugroho,tidak mau belajar dari kritik film kkn desa penari,negatif,ajar kritik film kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/aconieee,kkn di desa penari bener gajelas juga dialognya maksa pol pake bahasa jawa wkwk,negatif,kkn desa tari bener gajelas dialog maksa pol pake bahasa jawa wkwk,0.0,netral,0.0,0.0,netral
https://twitter.com/tegaralaga,kayane tidak akan nonton di bioskop kupingku geli ngrungokne bahasanya mbok wis mending cari pemeran film lokal wae seperti tilik itu lebih maknyus kok tidak sinau dari kkn desa penari lho kepriwe kiye,negatif,kayane nonton bioskop kuping geli ngrungokne bahasa mbok wis mending cari per film lokal wae tilik maknyus sinau kkn desa tari lho kepriwe kiye,0.0,netral,0.0,0.0,netral
https://twitter.com/fyaots,kadyasandya asli waktu nonton kkn desa penari kemarin aku juga protes ginian ke temenku ,negatif,kadyasandya asli nonton kkn desa tari kemarin protes ginian temenku,0.0,netral,0.0,0.0,netral
https://twitter.com/rptwt,kiyongbrb disingkat kkn desa penari,netral,kiyongbrb singkat kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/seatheren,deuteronomyth kksn desa penari,netral,deuteronomyth kksn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/anggakiyowo,ketimbang kkn desa penari lebih tertarik nonton sewu dino si,negatif,ketimbang kkn desa tari tarik nonton sewu dino si,0.0,netral,0.0,0.0,netral
https://twitter.com/jukirajuki,mengulangi kesalahan yg sama dari kkn desa penari skrip dialognya masih sangat kurang sisan boso jowo kluthuk ndak gene to gari nambahin translate g ngisore setting apik akting apik neng dialog e gawe elek boskuu,negatif,ulang salah yg kkn desa tari skrip dialog sis boso jowo kluthuk ndak gene gari nambahin translate g ngisore setting apik akting apik neng dialog e gawe elek boskuu,0.0,netral,0.0,0.0,netral
https://twitter.com/juIy___,moviemenfes kkn desa penari,netral,moviemenfes kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/literofs_,kkn desa penari sm squid game series sih ini tp ttp yaa gitu ga ada niatan nonton,netral,kkn desa tari sm squid game series sih tp ttp yaa gitu ga niat nonton,0.0,netral,0.4,-0.4,negatif
https://twitter.com/Iuminannce,kkn di desa penari,netral,kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/sxnyxvc,kkn desa penari,netral,kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/universwea,jujur aku ngerasa ini nggak begitu serem masih serem kkn desa penari sih bukan versi film,positif,jujur ngerasa nggak rem rem kkn desa tari sih versi film,0.0,netral,0.0,0.0,netral
https://twitter.com/aescew,kadyasandya lagi lagi ga kaget krn dari md wkwkwk kkn desa penari juga dulu bahasanya gitu,positif,kadyasandya ga kaget krn md wkwkwk kkn desa tari bahasa gitu,0.0,netral,0.0,0.0,netral
https://twitter.com/oonshadi,kadyasandya salah sijine alasan yang bikin saya ndak kuat mendelok kkn desa penari,positif,kadyasandya salah sijine alas bikin ndak kuat dok kkn desa tari,-0.2732,negatif,1.0,-0.4,negatif
https://twitter.com/bullyangbaebae,ndenger bahasa jawa remix bahasa indonesia kalo per kalimat masih oke lah tapi kalo per kata kan keburu males kayak orang gak riset dulu sebelum produksi mengulangi kesalaham yg sama seperti di film kkn di desa penari,negatif,ndenger bahasa jawa remix bahasa indonesia kalo kalimat oke kalo keburu males kayak orang gak riset produksi ulang kesalaham yg film kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/ifidielastnight,liat trailer sewu dino part yg digigit kek evil dead versi lokal kelihatnya lebih bagus dari kkn desa penari si,positif,liat trailer sewu dino part yg gigit kek evil dead versi lokal lihat bagus kkn desa tari si,-0.8658,negatif,0.7,-0.6,negatif
https://twitter.com/aerglory,sukakarinaaa kung fu panda di desa penari,netral,sukakarinaaa kung fu panda desa tari,-0.6908,negatif,0.0,0.0,netral
https://twitter.com/caleeida,jadi inget gue sama farimurti ngetawain bahasa jawanya pemeran pemeran warga lokal di kkn di desa penari yg gak convincing kita berdua yang jawa jadi jadian aja cringing apalagi yang jawa tulen ,negatif,inget gue farimurti ngetawain bahasa jawanya per per warga lokal kkn desa tari yg gak convincing dua jawa jadi aja cringing jawa tulen,0.4019,positif,1.0,0.5,positif
https://twitter.com/asda_ferdi,ismiismamasmuk eh ini cerita horror yg viral kayak kkn desa penari kan,netral,ismiismamasmuk eh cerita horror yg viral kayak kkn desa tari,-0.5719,negatif,0.0,0.0,netral
https://twitter.com/CecanUtami,berapa harga tiket bioskop kkn desa penari,netral,harga tiket bioskop kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/amoreie31,dipulpong sama sama serem sii dipp wkwkwk aku ingetnya pas cuplikan di film kkn desa penari bukan trailernya skrg lg gamau nonton trailer soale lg keweden hbs nonton horor td wkwkwkwk,netral,dipulpong rem sii dipp wkwkwk ingetnya pas cuplik film kkn desa tari trailer skrg lg gamau nonton trailer soale lg keweden hbs nonton horor td wkwkwkwk,0.0,netral,0.0,0.0,netral
https://twitter.com/alexadenanda,misteri hutan karet part https t co c ejjmmkos bacahorror ceritahorror horror threadhorror ceritahorrorpendaki misteri ceritamisteri setan hantu santet desapenari suaritoto pendakianhorror https t co ghmuffs m,netral,misteri hutan karet part https co c ejjmmkos bacahorror ceritahorror horror threadhorror ceritahorrorpendaki misteri ceritamisteri setan hantu santet desapenari suaritoto pendakianhorror https co ghmuffs,-0.5719,negatif,0.0,0.0,netral
https://twitter.com/ManojPunjabiCom,kkn di desa penari official trailer april di bioskop https t co ljswj are ,netral,kkn desa tari official trailer april bioskop https co ljswj,0.0,netral,0.0,0.0,netral
https://twitter.com/darahkOebiru,kadyasandya pas kkn desa penari juga nggateli te cok,negatif,kadyasandya pas kkn desa tari nggateli te cok,0.0,netral,0.0,0.0,netral
https://twitter.com/kusumayda,gokil film kedua dari cerita simpleman udah baca threadnya juga sih walau ga se wow kkn desa penari kemaren ramenya,positif,gokil film cerita simpleman udah baca threadnya sih ga wow kkn desa tari kemaren ramenya,0.5859,positif,1.0,0.1,positif
https://twitter.com/masanasoul,shoguneuthymia kkn desa penari bang,netral,shoguneuthymia kkn desa tari bang,0.0,netral,0.0,0.0,netral
https://twitter.com/bicaraboxoffice,kkn di desa penari kok bibo pasang koridor sepanjang itu padahal tanggalnya tidak lagi merah well faktanya sampai mei itu rerata okupansi kkn masih fantastis di atas dalam pantuan bibo baru setelah itu turun itupun tidak langsung tajam https t co c tjrzn i,netral,kkn desa tari bibo pasang koridor tanggal merah well fakta mei rerata okupansi kkn fantastis pantuan bibo turun itu langsung tajam https co c tjrzn,0.2732,positif,0.0,0.0,netral
https://twitter.com/bicaraboxoffice,koreksi dan update koridor rilis lebaran jalur mulus terbentang untuk film indonesia apalagi tanpa saingan hollywood blockbuster seperti namun memang koridornya tidak sepanjang yang dinikmati oleh kkn di desa penari https t co phjjh oiiu,netral,koreksi update koridor rilis lebaran jalur mulus bentang film indonesia saing hollywood blockbuster koridor nikmat kkn desa tari https co phjjh oiiu,0.5994,positif,0.0,0.0,netral
https://twitter.com/menjegal,kadyasandya yokann aku mbatinn juga pas kkn desa penari pingin tak sunati iku ilat e,negatif,kadyasandya yokann mbatinn pas kkn desa tari pingin sunat iku ilat e,0.0,netral,0.0,0.0,netral
https://twitter.com/renam_arifianto,ulyzulfaa tanyakanrl aku baca ga kaya pas baca kkn desa penari seremnya kurang agak bingung iya wkwk pabrik gula itu ya serem lik,negatif,ulyzulfaa tanyakanrl baca ga kaya pas baca kkn desa tari rem bingung iya wkwk pabrik gula ya rem lik,0.0,netral,0.0,0.0,netral
https://twitter.com/__Risya__,gua baca ceritanya di simple man merindingg puooll ngalah i kkn desa penari,positif,gua baca cerita simple man merindingg puooll ngalah kkn desa tari,0.0,netral,0.35714285714285715,0.0,netral
https://twitter.com/Jaemarkiee813,trailer sewu dino yg ini sama yg di kkn desa penari kok beda yh aku malah lebih suka yg di kkn desa penari kemaren soalnya berasa banget mencekamnya,positif,trailer sewu dino yg yg kkn desa tari beda yh suka yg kkn desa tari kemaren asa banget cekam,0.0,netral,0.0,0.0,netral
https://twitter.com/rjyyalail,kemaren waktu kegiatan nonton kkn desa penari waktu kamis malam jumat sekarang siapa lagi yg mau ngejak gw ga punya temen nonton sebenernya gaada yg bisa dimintain tolong buat jemput sih kan gw the real beban buat bonceng ,netral,kemaren giat nonton kkn desa tari kamis malam jumat yg ngejak gw ga temen nonton sebenernya gaada yg dimintain tolong jemput sih gw real beban bonceng,0.0,netral,0.30000000000000004,0.2,positif
https://twitter.com/DhiyyanzzR,setelah baca threadnya menurutku sewu dino ini seremnya minta ampun ngalahin kkn desa penari dan masih jdi fav aku aku bacanya sampe merinding bgt tapi ku liat della versi film masih cantik pdhl versi threadnya serem mampus,positif,baca threadnya turut sewu dino rem ampun ngalahin kkn desa tari jdi fav baca sampe merinding bgt ku liat della versi film cantik pdhl versi threadnya rem mampus,0.4588,positif,0.0,0.0,netral
https://twitter.com/sialeale1000an,habisnontonfilm ini dia menurut aku jauh lebih serem dibanding kkn desa penari sih kkn juga udh serem tapi ini freaky bgt sih dari trailer nya,positif,habisnontonfilm rem banding kkn desa tari sih kkn udh rem freaky bgt sih trailer nya,-0.3612,negatif,0.0,0.0,netral
https://twitter.com/ChandraAulady,kimetsu no yaiba desa penari,netral,kimetsu yaiba desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/titisandajal_,ini ada dibagian akhir film kkn desa penari extended movie btw kapan kita nonton bareng,netral,bagi film kkn desa tari extended movie btw nonton bareng,0.0,netral,0.0,0.0,netral
https://twitter.com/PitaRatna,akhirnya semoga tydack sangat mengecewakan macam kkn desa penari yang hadehhh bgt itu ,negatif,moga tydack kecewa kkn desa tari hadehhh bgt,0.0,netral,0.0,0.0,netral
https://twitter.com/johnnyjshh,jeongjeffers yg bikin thread desa penari juga gasih,netral,jeongjeffers yg bikin thread desa tari gasih,0.0,netral,0.0,0.0,netral
https://twitter.com/hzrlhzrl,selepas kkn desa penari lesssgoo,netral,lepas kkn desa tari lesssgoo,0.0,netral,0.0,0.0,netral
https://twitter.com/prillyanp_,tw horor hantu blm sempet baca thread sewu dino nya sampe selesai kalo nonton film nya duluan keknya ekspektasi ku ga bakal ketinggian kek kkn di desa penari kmrn nonton kali ya besok kalo rilis wkwk keknya lumayan menarik,positif,tw horor hantu blm sempet baca thread sewu dino nya sampe selesai kalo nonton film nya duluan kek ekspektasi ku ga tinggi kek kkn desa tari kmrn nonton kali ya besok kalo rilis wkwk kek lumayan tarik,0.0,netral,0.0,0.0,netral
https://twitter.com/Desa2022,film yang tak kalah bagusnya seperti kkn di desa penari https t co s whpanm z,positif,film kalah bagus kkn desa tari https co whpanm z,0.0,netral,0.0,0.0,netral
https://twitter.com/ravenkielll,bbayi seru itu kayak desa penari tp lebih serem itu wkwkwk udah jadi film kan itu,positif,bbayi seru kayak desa tari tp rem wkwkwk udah film,0.0,netral,0.0,0.0,netral
https://twitter.com/Desa2022,badarawuhi lebih baik kamu gak usah ikut ikutan dikutip dari film kkn di desa penari https t co eronygrpdc,netral,badarawuhi gak ikut kutip film kkn desa tari https co eronygrpdc,0.0,netral,0.0,0.0,netral
https://twitter.com/stopkontak___,habisnontonfilm kemarin udah liat sequel di akhir film kkn desa penari extended movie emang ngeri sih ini mandiin mayat yang dikerangkeng di dalam keranda di sebuah kamar yang terkunci harus pake ritual yang di jelasin via suara radio jadul lg bangsat gimana ga tremor itu pembantu ,negatif,habisnontonfilm kemarin udah liat sequel film kkn desa tari extended movie emang ngeri sih mandiin mayat kerangkeng keranda kamar kunci pake ritual jelasin via suara radio jadul lg bangsat gimana ga tremor bantu,0.0,netral,0.0,0.0,netral
https://twitter.com/Riricynical,kucingsukamakan yeah i usually give these type of stories a benefit of the doubt but this one doesn t sit right with me feels like he s trying to get that kkn desa penari type beat with that cliche ass horror twist,netral,kucingsukamakan yeah usually give type stories benefit doubt one sit right feels like trying get kkn desa tari type beat cliche ass horror twist,-0.4588,negatif,0.39285714285714285,0.01785714285714285,positif
https://twitter.com/Desa2022,rekor film kkn tembus jt tayangan hanya dalam malam https t co eronygrpdc,netral,rekor film kkn tembus jt tayang malam https co eronygrpdc,0.2263,positif,0.0,0.0,netral
https://twitter.com/Desa2022,film kkn menjadi film paling laris di industri perfilman dengan mengambil genre horor https t co nyioqarhhl,netral,film kkn film laris industri film ambil genre horor https co nyioqarhhl,0.0,netral,0.0,0.0,netral
https://twitter.com/mid_night_owl,kayanya yg ini lebih layak ditonton dr yg desa penari,positif,kaya yg layak tonton dr yg desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/yoongiontwt,yang udah pernah baca threadnya pasti tau ini jauh lebih menakutkan dibanding kkn desa penari,positif,udah baca threadnya tau takut banding kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/Andriamuis,harimau di wilayah garut sih maung selama ini di pulau jawa yang sering dibahas ularnya mulai dari nyi blorong badarawuhi nagini siluman ular putih dan hitam jika ada harimau pasti anak kkn di desa penari semuanya selamat https t co gxnjrt l,netral,harimau wilayah garut sih maung pulau jawa bahas ular nyi blorong badarawuhi nagini siluman ular putih hitam harimau anak kkn desa tari selamat https co gxnjrt l,0.4588,positif,0.0,0.0,netral
https://twitter.com/chufeist,exodusuho bagus threadnya lbh bagus dr desa penari,positif,exodusuho bagus threadnya lbh bagus dr desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/inthan_azzh,beuh ngantuk bgt lagi manaan mau survey tempat bakal kkn di desa penari ngga ding serem bgt bakalan kering gk ya tenggorokan,netral,beuh ngantuk bgt mana survey kkn desa tari ngga ding rem bgt kering gk ya tenggorok,0.0,netral,0.0,0.0,netral
https://twitter.com/Desa2022,kisah kkn di desa penari di ambil dari kisah nyata mahasiswa yang sedang kkn di pedesaan tonton di sini https t co nyioqarhhl,netral,kisah kkn desa tari ambil kisah nyata mahasiswa kkn desa tonton https co nyioqarhhl,0.0,netral,0.0,0.0,netral
https://twitter.com/nanazzmm,sebagai pecinta horor can t wait for sewu dino soalnya secara thread lebih suka sewu dino daripada kkn desa penari kimo stamboel mikha tambayong trailernya okeeee kita lihat apakah eksekusinya semencekam threadnya,netral,cinta horor wait sewu dino thread suka sewu dino kkn desa tari kimo stamboel mikha tambayong trailer okeeee lihat eksekusi cekam threadnya,0.0,netral,0.0,0.0,netral
https://twitter.com/dewidiah46,abellcart hekyie tanyakanrl si sri ini kan meninggal jg akhirnya ya aku brtanya ini kisah nyata apa fiksi sih kan katanya kyk kkn desa penari tuh diambil dr ksh nyata apa gak ya soalnya kalo dr ksh nyata sewu dino narsumnya si sri tp sri nya meninggal gmn critainnya klo meninggal,netral,abellcart hekyie tanyakanrl si sri tinggal jg ya brtanya kisah nyata fiksi sih kyk kkn desa tari tuh ambil dr ksh nyata gak ya kalo dr ksh nyata sewu dino narsumnya si sri tp sri nya tinggal gmn critainnya klo tinggal,0.0,netral,0.0,0.0,netral
https://twitter.com/chyo_rin,ah trnyata ada yg mikir sewu dino g serem juga aku lbh merinding wktu baca yg kkn desa penari drpd sewu dino,netral,ah trnyata yg mikir sewu dino g rem lbh merinding wktu baca yg kkn desa tari drpd sewu dino,0.0,netral,0.0,0.0,netral
https://twitter.com/Desa2022,asal usul badarawuhi di film kkn di desa penari yang doyan wik wik penasran dengan filmnya tonton di sini https t co nyioqarhhl,netral,usul badarawuhi film kkn desa tari doyan wik wik penasran film tonton https co nyioqarhhl,0.0,netral,0.0,0.0,netral
https://twitter.com/DiovanAdy,habisnontonfilm potensial mengingat threadnya edan ditambah lagi didirect sama kimo sang maestro film brutal ya semoga ga mengecewakan kyak kkn desa penari,positif,habisnontonfilm potensial threadnya edan tambah didirect kimo sang maestro film brutal ya moga ga kecewa kyak kkn desa tari,-0.6249,negatif,1.0,-0.875,negatif
https://twitter.com/Desa2022,movie kkn di desa penari full movie https t co nyioqarhhl jangan lupa like share follow,netral,movie kkn desa tari full movie https co nyioqarhhl lupa like share follow,0.5719,positif,0.55,0.35,positif
https://twitter.com/FIzzasi,https t co uxwaxksttw,netral,https co uxwaxksttw,0.0,netral,0.0,0.0,netral
https://twitter.com/Hanrycims,habisnontonfilm apakah mengecewakan seperti kkn desa penari yg berasa lebih horor baca threadnya,negatif,habisnontonfilm kecewa kkn desa tari yg asa horor baca threadnya,0.0,netral,0.0,0.0,netral
https://twitter.com/NafizEdan,senyumanx moviemenfes tekok thread twitter maneh paling gak bedo adoh tekok kkn di desa penari,negatif,senyumanx moviemenfes tekok thread twitter maneh gak bedo adoh tekok kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/milkho77,cikakohl film kkn di desa penari ceritanya menegangkan dan suasana desa yang seram membuat kita ketakutan hfn ,negatif,cikakohl film kkn desa tari cerita tegang suasana desa seram takut hfn,0.0,netral,0.0,0.0,netral
https://twitter.com/Effendi808,cikakohl kkn di desa penari sangat seram dan jalan cerita menarik dan tidak membosankan the hfn ,positif,cikakohl kkn desa tari seram jalan cerita tarik bosan hfn,0.0,netral,0.0,0.0,netral
https://twitter.com/algawahyu0,official trailer sewu dino udah rilis dichannel youtube md pictures dari trailernya sudah disimpulkan kemungki film ini akan lebih bagus dan seram dibandingkan kkn di desa penari terlebih directornya kimo stamboel yang pasti sudah menjanjikan fullnya https t co n cstdtlog https t co ngbipnhumx,netral,official trailer sewu dino udah rilis dichannel youtube md pictures trailer simpul kemungki film bagus seram banding kkn desa tari directornya kimo stamboel janji fullnya https co n cstdtlog https co ngbipnhumx,0.0,netral,0.0,0.0,netral
https://twitter.com/Sobatceriaa,unmoodknow kkn di desa penari die kalo lo mau tau,netral,unmoodknow kkn desa tari die kalo lo tau,-0.5994,negatif,0.0,0.0,netral
https://twitter.com/Androngehe,cinecrib harusnya ini lebih bagus dari kkn di desa penari karena penulisan ceritanya lebih rapi dan runut gak terkesan kaya thread yang divisualisasikan,positif,cinecrib bagus kkn desa tari tulis cerita rapi runut gak kes kaya thread visualisasi,0.0,netral,0.0,0.0,netral
https://twitter.com/SEULCOUP,sepngcheol selfolconvo di desa penari,netral,sepngcheol selfolconvo desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/alexadenanda,misteri hutan karet part https t co cpjxdpx hk bacahorror ceritahorror horror threadhorror ceritahorrorpendaki misteri ceritamisteri setan hantu santet desapenari suaritoto pendakianhorror https t co foenevejo,netral,misteri hutan karet part https co cpjxdpx hk bacahorror ceritahorror horror threadhorror ceritahorrorpendaki misteri ceritamisteri setan hantu santet desapenari suaritoto pendakianhorror https co foenevejo,-0.5719,negatif,0.0,0.0,netral
https://twitter.com/abrlfnp,kkn di desa penari https t co ucx kvhxyf,netral,kkn desa tari https co ucx kvhxyf,0.0,netral,0.0,0.0,netral
https://twitter.com/meylinwin,cikakohl my favourite indonesian movie is kkn di desa penari best storyline best location and many more hfn ,netral,cikakohl favourite indonesian movie kkn desa tari best storyline best location many hfn,0.8555,positif,0.3666666666666667,0.8333333333333334,positif
https://twitter.com/Desa2022,film yang tak kalah bagusnya seperti kkn di desa penari https t co s whpanm z,positif,film kalah bagus kkn desa tari https co whpanm z,0.0,netral,0.0,0.0,netral
https://twitter.com/Desa2022,badarawuhi lebih baik kamu gak usah ikut ikutan dikutip dari film kkn di desa penari https t co eronygrpdc,netral,badarawuhi gak ikut kutip film kkn desa tari https co eronygrpdc,0.0,netral,0.0,0.0,netral
https://twitter.com/vernon8tnt,jiaer tnt lah kmrn yg gw ketemu di desa penari siapa,netral,jiaer tnt kmrn yg gw ketemu desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/Desa2022,kisah kkn di desa penari di ambil dari kisah nyata mahasiswa yang sedang kkn di pedesaan tonton di sini https t co nyioqar sd,netral,kisah kkn desa tari ambil kisah nyata mahasiswa kkn desa tonton https co nyioqar sd,0.0,netral,0.0,0.0,netral
https://twitter.com/GuntariWin,cikakohl film fav kkn di desa penari kenapa suka karena film itu diadopsi dari kisah nyata jadi rasanya penasaran kok masih ada dijaman sekarang hfn ,netral,cikakohl film fav kkn desa tari suka film adopsi kisah nyata penasaran jam hfn,0.4588,positif,0.0,0.0,netral
https://twitter.com/Desa2022,asal usul badarawuhi di film kkn di desa penari yang doyan wik wik penasran dengan filmnya tonton di sini https t co nyioqarhhl,netral,usul badarawuhi film kkn desa tari doyan wik wik penasran film tonton https co nyioqarhhl,0.0,netral,0.0,0.0,netral
https://twitter.com/DediPur51240959,watchmenid kkn desa penari,netral,watchmenid kkn desa tari,0.0,netral,0.0,0.0,netral
https://twitter.com/Desa2022,movie kkn di desa penari full movie https t co nyioqarhhl jangan lupa like share follow,netral,movie kkn desa tari full movie https co nyioqarhhl lupa like share follow,0.5719,positif,0.55,0.35,positif
https://twitter.com/bona5tut,kkn di desa penari ya,netral,kkn desa tari ya,0.0,netral,0.0,0.0,netral
https://twitter.com/AMmartil,asmikhae i wonder why they don t use the term desa instead of kampung like kkn desa penari,netral,asmikhae wonder use term desa instead kampung like kkn desa tari,0.3612,positif,0.0,0.0,netral
